timestamp,client_ip,client_tcp_src,backend_ip,backend_port_no,policy,pred_latency,tx_rate_bps,rx_rate_bps,drop_delta,active_flows_assigned,backend_index,total_tx_rate_bps,total_rx_rate_bps,total_active_flows,tx_share,rx_share,active_flow_share,tx_imbalance_bps,rx_imbalance_bps,flow_imbalance
1777932949.0995443,10.0.0.1,36638,10.0.0.2,2,ml_pred,4.77918943628686,279.4512082644606,527.9521138221545,0.0,5,2,279.45749603160016,527.9550538020352,31,0.9999775000949023,0.9999944313822559,0.16129032258064516,186.29870958726053,351.9670958881428,-5.333333333333334
1777932949.1208742,10.0.0.1,36646,10.0.0.3,3,ml_pred,4.7745010200228215,0.003085737212434929,0.00022740086601799535,0.0,11,3,279.45749603160016,527.9550538020352,32,1.1041883850866551e-05,4.307201235794265e-07,0.34375,-93.14941293998763,-175.9847905331457,0.3333333333333339
1777932949.1318378,10.0.0.1,36650,10.0.0.4,4,ml_pred,4.798532656590141,0.003202029927161731,0.00271257901459953,0.0,17,4,279.45749603160016,527.9550538020352,33,1.1458021246993696e-05,5.137897620384657e-06,0.5151515151515151,-93.14929664727289,-175.98230535499712,6.0
1777932949.1428034,10.0.0.1,36658,10.0.0.2,2,ml_pred,4.776848495081287,279.4512082644606,527.9521138221545,0.0,6,2,279.45749603160016,527.9550538020352,34,0.9999775000949023,0.9999944313822559,0.17647058823529413,186.29870958726053,351.9670958881428,-5.333333333333334
1777932949.1585073,10.0.0.1,36660,10.0.0.3,3,ml_pred,4.772288809210348,0.003085737212434929,0.00022740086601799535,0.0,12,3,279.45749603160016,527.9550538020352,35,1.1041883850866551e-05,4.307201235794265e-07,0.34285714285714286,-93.14941293998763,-175.9847905331457,0.3333333333333339
1777932949.167945,10.0.0.1,36670,10.0.0.4,4,ml_pred,4.79643424690596,0.003202029927161731,0.00271257901459953,0.0,18,4,279.45749603160016,527.9550538020352,36,1.1458021246993696e-05,5.137897620384657e-06,0.5,-93.14929664727289,-175.98230535499712,6.0
1777932949.1844246,10.0.0.1,36674,10.0.0.2,2,ml_pred,4.774530190151045,279.4512082644606,527.9521138221545,0.0,7,2,279.45749603160016,527.9550538020352,37,0.9999775000949023,0.9999944313822559,0.1891891891891892,186.29870958726053,351.9670958881428,-5.333333333333334
1777932949.1983643,10.0.0.1,36680,10.0.0.3,3,ml_pred,4.7700777476831,0.003085737212434929,0.00022740086601799535,0.0,13,3,279.45749603160016,527.9550538020352,38,1.1041883850866551e-05,4.307201235794265e-07,0.34210526315789475,-93.14941293998763,-175.9847905331457,0.3333333333333339
1777932949.2158558,10.0.0.1,36696,10.0.0.4,4,ml_pred,4.794318987663451,0.003202029927161731,0.00271257901459953,0.0,19,4,279.45749603160016,527.9550538020352,39,1.1458021246993696e-05,5.137897620384657e-06,0.48717948717948717,-93.14929664727289,-175.98230535499712,6.0
1777932949.2320726,10.0.0.1,36708,10.0.0.2,2,ml_pred,4.772229297740287,279.4512082644606,527.9521138221545,0.0,8,2,279.45749603160016,527.9550538020352,40,0.9999775000949023,0.9999944313822559,0.2,186.29870958726053,351.9670958881428,-5.333333333333334
1777932949.2559485,10.0.0.1,36722,10.0.0.3,3,ml_pred,4.767867576851899,0.003085737212434929,0.00022740086601799535,0.0,14,3,279.45749603160016,527.9550538020352,41,1.1041883850866551e-05,4.307201235794265e-07,0.34146341463414637,-93.14941293998763,-175.9847905331457,0.3333333333333339
1777932949.2694633,10.0.0.1,36728,10.0.0.4,4,ml_pred,4.792190577546148,0.003202029927161731,0.00271257901459953,0.0,20,4,279.45749603160016,527.9550538020352,42,1.1458021246993696e-05,5.137897620384657e-06,0.47619047619047616,-93.14929664727289,-175.98230535499712,6.0
1777932949.2917886,10.0.0.1,36742,10.0.0.2,2,ml_pred,4.769942086594838,279.4512082644606,527.9521138221545,0.0,9,2,279.45749603160016,527.9550538020352,43,0.9999775000949023,0.9999944313822559,0.20930232558139536,186.29870958726053,351.9670958881428,-5.333333333333334
1777932949.3130903,10.0.0.1,36746,10.0.0.3,3,ml_pred,4.765658110291993,0.003085737212434929,0.00022740086601799535,0.0,15,3,279.45749603160016,527.9550538020352,44,1.1041883850866551e-05,4.307201235794265e-07,0.3409090909090909,-93.14941293998763,-175.9847905331457,0.3333333333333339
